CityName,CityPopulation,CountryName,Continent,Region,LandMass,IndepYear,CountryPopulation,LifeExpectancy,GNP,GovernmentForm,HeadOfState,Capital,Language,Percentage
Guilin,364130,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Liupanshui,363954,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Panjin,362773,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yangquan,362268,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jinxi,357052,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Liaoyuan,354141,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Lianyungang,354139,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xianyang,352125,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Tai´an,350696,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Chifeng,350077,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Shaoguan,350043,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Nantong,343341,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Leshan,341128,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Baoji,337765,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Linyi,324720,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Tonghua,324600,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Siping,317223,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Changzhi,317144,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Tengzhou,315083,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Chaozhou,313469,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yangzhou,312892,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Dongwan,308669,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Ma´anshan,305421,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Foshan,303160,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yueyang,302800,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xingtai,302789,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Changde,301276,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Shihezi,299676,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yancheng,296831,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jiujiang,291187,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Dongying,281728,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Shashi,281352,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xintai,281248,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jingdezhen,281183,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Tongchuan,280657,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Zhongshan,278829,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Shiyan,273786,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Tieli,265683,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jining,265248,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Wuhai,264081,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Mianyang,262947,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Luzhou,262892,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Zunyi,261862,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Shizuishan,257862,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Neijiang,256012,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Tongliao,255129,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Tieling,254842,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Wafangdian,251733,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Anqing,250718,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Shaoyang,247227,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Laiwu,246833,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Chengde,246799,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Tianshui,244974,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Nanyang,243303,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Cangzhou,242708,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yibin,241019,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Huaiyin,239675,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Dunhua,235100,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yanji,230892,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jiangmen,230587,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Tongling,228017,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Suihua,227881,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Gongziling,226569,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xiantao,222884,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Chaoyang,222394,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Ganzhou,220129,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Huzhou,218071,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Baicheng,217987,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Shangzi,215373,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yangjiang,215196,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Qitaihe,214957,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Gejiu,214294,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jiangyin,213659,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Hebi,212976,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jiaxing,211526,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Wuzhou,210452,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Meihekou,209038,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xuchang,208815,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Liaocheng,207844,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Haicheng,205560,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Qianjiang,205504,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Baiyin,204970,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Bei´an,204899,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yixing,200824,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Laizhou,198664,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Qaramay,197602,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Acheng,197595,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Dezhou,195485,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Nanping,195064,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Zhaoqing,194784,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Beipiao,194301,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Fengcheng,193784,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Fuyu,192981,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xinyang,192509,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Dongtai,192247,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yuci,191356,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Honghu,190772,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Ezhou,190123,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Heze,189293,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Daxian,188101,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Linfen,187309,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Tianmen,186332,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yiyang,185818,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Quanzhou,185154,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Rizhao,185048,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Deyang,182488,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Guangyuan,182241,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Changshu,181805,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Zhangzhou,181424,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Hailar,180650,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Nanchong,180273,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jiutai,180130,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Zhaodong,179976,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Shaoxing,179818,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Fuyang,179572,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Maoming,178683,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Qujing,178669,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Ghulja,177193,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jiaohe,176367,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Puyang,175988,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Huadian,175873,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jiangyou,175753,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Qashqar,174570,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Anshun,174142,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Fuling,173878,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xinyu,173524,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Hanzhong,169930,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Danyang,169603,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Chenzhou,169400,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xiaogan,166280,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Shangqiu,164880,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Zhuhai,164747,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Qingyuan,164641,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Aqsu,164092,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jining,163552,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xiaoshan,162930,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Zaoyang,162198,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xinghua,161910,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Hami,161315,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Huizhou,161023,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jinmen,160794,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Sanming,160691,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Ulanhot,159538,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Korla,159344,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Wanxian,156823,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Rui´an,156468,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Zhoushan,156317,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Liangcheng,156307,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jiaozhou,153364,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Taizhou,152442,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Suzhou,151862,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yichun,151585,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Taonan,150168,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Pingdu,150123,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Ji´an,148583,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Longkou,148362,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Langfang,148105,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Zhoukou,146288,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Suining,146086,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Yulin,144467,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Jinhua,144280,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Liu´an,144248,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Shuangcheng,142659,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Suizhou,142302,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Ankang,142170,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Weinan,140169,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Longjing,139417,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Da´an,138963,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Lengshuijiang,137994,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Laiyang,137080,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Xianning,136811,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
Dali,136554,China,Asia,Eastern Asia,9572900,-1523,1277558000,71.4,982268,People'sRepublic,Jiang Zemin,Peking,Mongolian,0.4
